33.0	30.0	32.0	42.0	1.98	1.176	0.10961	0.158392	4.25	7.63	[[3, 5, 5, 5, 6, 7, 9, 11, 11, 11, 13, 13, 13, 15, 15, 16, 17, 18, 19, 21, 21, 22, 23, 24, 24, 25, 25, 26, 27, 27, 30, 31, 31, 32, 32, 32, 34, 35, 35, 36, 36, 37, 38, 39, 39, 40, 42, 42, 42, 42, 43, 43, 44, 45, 45, 47, 47, 48, 48, 50, 51, 51, 53, 53, 55, 55, 56, 57, 58, 59, 59], [36, 44, 52, 57, 27, 58, 53, 34, 41, 44, 31, 38, 48, 19, 46, 37, 55, 12, 49, 2, 7, 56, 42, 13, 27, 16, 62, 27, 37, 50, 11, 44, 60, 9, 33, 41, 14, 17, 20, 24, 41, 57, 3, 49, 62, 45, 10, 18, 31, 42, 7, 52, 22, 17, 45, 7, 25, 3, 49, 34, 10, 15, 47, 59, 28, 51, 16, 47, 58, 35, 48]]	[[6, 7, 14, 18], [15, 18, 12, 2]]	[[32], [33]]
34.0	29.0	31.0	22.0	1.03	0.609	1.56569	3.44128	9.52	8.48	[[22, 31], [29, 34]]	[[8], [9]]	[[22, 32], [29, 35]]
30.0	22.0	31.0	28.0	0.953	1.415	8.7066	0.774765	6.25	6.72	[[19, 27, 31, 36, 41, 43], [30, 21, 30, 43, 44, 40]]	[[10], [8]]	[[18, 18, 27, 31], [28, 30, 21, 31]]
33.0	32.0	31.0	48.0	1.608	0.924	0.220299	1.92559	4.59	9.92	[[31, 48], [33, 33]]	[[16], [11]]	[[48, 50], [32, 36]]
31.0	23.0	31.0	20.0	0.482	0.4253	0.941223	7.90333	9.07	6.79	[[20, 28, 30, 31], [23, 43, 40, 30]]	[[7], [7]]	[[21], [24]]
30.0	17.0	29.0	25.0	2.4677	1.438	0.637651	0.348896	7.7	5.16	[[13, 25, 29, 36, 58, 61], [27, 17, 30, 40, 4, 10]]	[[10], [9]]	[[25, 29], [18, 30]]
34.0	30.0	31.0	42.0	1.689	1.9213	0.266072	0.280409	7.19	4.34	[[2, 3, 4, 5, 5, 7, 8, 8, 9, 10, 10, 10, 10, 12, 12, 14, 15, 15, 16, 17, 17, 18, 18, 18, 19, 20, 23, 24, 24, 25, 25, 25, 25, 25, 27, 28, 28, 29, 29, 29, 30, 31, 32, 32, 32, 34, 35, 36, 36, 37, 38, 38, 39, 39, 40, 42, 44, 44, 44, 45, 45, 47, 48, 48, 49, 49, 50, 50, 50, 50, 51, 51, 52, 54, 56, 56, 57, 57, 57, 59, 59, 60, 60, 61, 61, 62, 62, 62], [59, 29, 9, 35, 44, 16, 2, 30, 21, 5, 10, 14, 55, 6, 40, 24, 32, 40, 4, 7, 23, 14, 37, 53, 29, 6, 14, 3, 45, 19, 21, 23, 29, 37, 12, 19, 44, 4, 13, 47, 25, 33, 8, 27, 46, 17, 52, 8, 35, 15, 4, 37, 15, 41, 13, 29, 14, 17, 20, 10, 59, 6, 16, 60, 12, 41, 21, 32, 35, 59, 6, 49, 40, 56, 26, 36, 2, 42, 52, 12, 57, 33, 62, 4, 53, 9, 22, 59]]	[[14], [9]]	[[31, 43], [33, 30]]
35.0	38.0	27.0	41.0	2.4485	1.619	0.515165	0.646878	9.76	8.69	[[27, 30, 39, 40, 42, 46, 46, 49, 52, 57, 62], [35, 33, 26, 38, 12, 49, 57, 53, 41, 42, 3]]	[[12], [11]]	[[31, 40, 47], [33, 39, 54]]
32.0	20.0	31.0	36.0	0.738	0.735	7.92082	7.61735	3.92	6.92	[[16, 31, 32, 36], [5, 32, 2, 20]]	[[10], [10]]	[[31, 36], [33, 21]]
30.0	23.0	30.0	26.0	0.863	1.346	1.2297	0.659956	9.48	5.43	[[27, 29, 45], [24, 30, 15]]	[[10], [9]]	[[29, 31], [26, 32]]
33.0	38.0	32.0	42.0	0.663	1.911	2.71608	1.01444	7.0	9.65	[[32, 32, 33, 34, 38, 41, 57], [33, 52, 60, 55, 53, 38, 56]]	[[12], [11]]	[[32, 41], [33, 40]]
33.0	18.0	32.0	21.0	1.038	0.7684	0.794075	4.74257	8.77	8.21	[[21, 31], [18, 32]]	[[7], [5]]	[[21, 31], [18, 34]]
33.0	19.0	30.0	28.0	0.512	0.974	1.89866	2.3008	5.3	5.42	[[23, 28, 29, 30], [27, 19, 33, 11]]	[[10], [10]]	[[29, 30], [20, 33]]
34.0	26.0	29.0	21.0	1.9057	1.362	1.26908	0.737767	8.67	8.1	[[21, 30], [26, 34]]	[[10], [10]]	[[22, 32], [25, 33]]
35.0	36.0	30.0	32.0	1.687	1.085	0.525717	1.70798	6.88	8.09	[[32, 45], [36, 52]]	[[10], [11]]	[[32], [36]]
32.0	25.0	31.0	41.0	1.089	0.841	0.799579	0.50575	6.61	6.56	[[11, 17, 23, 31, 34, 41], [5, 2, 15, 32, 9, 25]]	[[8, 10], [4, 10]]	[[23, 31, 41], [16, 33, 26]]
33.0	25.0	32.0	40.0	0.7365	1.423	0.720227	1.31041	4.63	7.71	[[32, 38, 38, 40, 44], [33, 7, 58, 25, 50]]	[[13, 13], [8, 18]]	[[33, 39, 40], [34, 63, 26]]
31.0	30.0	29.0	31.0	1.22	0.369	0.443742	57.6909	5.73	6.05	[[30], [30]]	[[10], [9]]	[[31], [30]]
33.0	26.0	32.0	36.0	0.763	0.644	1.59465	0.841705	7.4	5.67	[[32, 35], [33, 26]]	[[11], [9]]	[[33, 36], [33, 27]]
33.0	23.0	32.0	22.0	0.884	2.688	0.989105	0.647214	8.03	4.28	[[21, 32, 38, 40, 50, 58], [23, 33, 4, 36, 51, 52]]	[[11], [10]]	[[23, 32], [24, 33]]
31.0	18.0	30.0	30.0	0.481	0.514	1.68018	1.96139	9.54	5.12	[[30, 30], [18, 31]]	[[10], [6]]	[[30, 31], [18, 31]]
30.0	29.0	31.0	30.0	0.835	0.742	0.676761	5.58977	7.69	5.29	[[30], [29]]	[[10], [9]]	[[31], [30]]
30.0	28.0	31.0	33.0	0.491	0.525	0.394727	4.55869	5.81	6.34	[[33], [28]]	[[11], [9]]	[[34], [29]]
34.0	22.0	32.0	33.0	1.044	0.547	0.681857	0.464235	7.67	4.16	[[32, 33, 38, 40, 44, 45], [34, 21, 37, 32, 23, 19]]	[[11], [7]]	[[32, 34], [35, 22]]
