41	32.0	24.0	31.0	40.0	0.694	0.616	0.864262	0.492455	6.76	5.31	2	2	2
42	34.0	31.0	32.0	37.0	2.304	0.625	0.53734	1.40563	9.06	8.54	2	1	2
43	32.0	24.0	30.0	45.0	3.441	2.706	0.319687	0.278971	5.3	7.91	1	2	2
44	31.0	39.0	29.0	42.0	1.67	2.598	0.273648	0.263389	5.8	6.81	2	1	2
45	34.0	45.0	34.0	42.0	1.691	0.665	0.273691	1.49912	7.1	8.33	2	1	1
46	33.0	32.0	33.0	32.0	0.62	0.6652	0.491457	0.800445	4.83	7.19	1	1	1
47	32.0	24.0	30.0	39.0	0.692	1.208	0.853374	0.249796	8.03	4.48	2	1	2
48	33.0	22.0	30.0	38.0	2.332	1.079	0.15527	0.456208	5.27	4.6	2	1	2
49	33.0	35.0	32.0	45.0	0.884	0.663	0.342457	0.904453	5.54	6.32	2	1	2
50	33.0	34.0	32.0	44.0	1.564	1.711	0.593388	0.223119	5.49	6.02	2	1	2
51	34.0	38.0	32.0	33.0	1.337	2.742	0.157533	0.158852	5.32	5.58	2	1	1
52	33.0	31.0	31.0	30.0	1.8828	0.88	1.02536	0.703846	9.12	5.36	1	1	1
53	34.0	27.0	32.0	29.0	0.935	1.38	0.787273	0.740872	7.77	6.28	2	1	1
54	33.0	20.0	30.0	37.0	0.913	3.443	0.542119	0.605964	4.98	5.63	2	1	2
55	29.0	31.0	30.0	37.0	0.442	0.415	0.411019	24.9368	6.53	6.13	1	1	1
56	32.0	23.0	30.0	32.0	0.73	0.5337	0.948524	7.29777	9.83	5.48	2	1	1
57	32.0	21.0	31.0	37.0	0.6602	0.896	14.526	0.193705	4.9	5.62	2	1	1
58	31.0	35.0	30.0	41.0	2.1449	0.827	1.35115	0.716014	4.91	6.35	2	1	2
59	34.0	18.0	34.0	29.0	1.902	1.027	0.187565	0.711696	6.87	4.91	2	2	2
60	32.0	30.0	31.0	39.0	0.337	0.875	3.63263	0.320391	7.26	5.36	2	1	1
61	32.0	18.0	30.0	31.0	1.232	0.309	0.169827	0.539294	5.26	9.4	2	1	2
62	31.0	29.0	30.0	35.0	0.506	1.252	1.88568	0.409789	4.65	4.25	2	1	1
63	31.0	21.0	29.0	34.0	0.51	1.382	0.574083	0.765646	5.14	9.53	2	1	2
64	32.0	27.0	31.0	42.0	3.088	1.552	0.413333	1.0192	8.46	9.62	2	1	2
65	19.0	22.0	48.0	35.0	1.051	1.154	0.50732	0.468068	8.8	4.86	1	1	1
66	32.0	35.0	30.0	40.0	0.7324	0.98	9.15467	0.459283	7.21	6.64	1	1	1
67	34.0	17.0	35.0	28.0	1.729	0.542	0.250218	1.37363	9.7	6.14	1	2	1
68	34.0	32.0	32.0	36.0	1.438	1.452	0.25469	0.193532	5.67	4.2	2	1	1
69	34.0	30.0	33.0	28.0	1.735	0.387	0.175969	0.23217	5.51	3.24	2	1	1
70	32.0	22.0	31.0	30.0	2.4834	2.6061	0.578671	0.81702	5.34	6.8	2	1	2
71	34.0	19.0	33.0	38.0	1.065	0.685	0.315225	0.946973	6.82	8.74	2	1	3
72	31.0	29.0	30.0	42.0	0.213	2.039	0.36611	0.618702	6.93	9.19	2	1	1
73	32.0	40.0	30.0	43.0	0.31	1.295	3.26642	1.94369	6.5	7.62	2	1	0
74	33.0	24.0	31.0	37.0	1.386	1.189	0.223498	0.736736	5.94	5.96	2	1	1
75	33.0	36.0	29.0	42.0	1.735	0.528	0.175969	0.524436	5.51	7.86	2	1	2
76	31.0	21.0	29.0	23.0	0.584	0.753	0.675844	0.393428	9.31	6.68	2	1	2
77	31.0	29.0	30.0	34.0	0.562	2.861	0.644237	0.269722	4.67	6.59	1	1	1
78	31.0	27.0	32.0	27.0	1.481	1.042	0.391945	0.358849	8.31	4.81	2	1	1
79	33.0	28.0	32.0	38.0	0.901	1.515	0.858892	0.600309	4.11	9.98	1	1	1
80	32.0	27.0	29.0	34.0	0.62	1.069	0.374218	0.68668	5.94	5.75	2	1	1
81	31.0	22.0	29.0	23.0	1.722	2.16	0.325832	0.471124	8.03	4.55	2	2	2
82	32.0	19.0	30.0	27.0	2.1449	0.802	1.35115	0.51225	4.91	4.77	2	1	1
83	33.0	24.0	31.0	40.0	2.772	0.374	0.207918	1.56086	4.97	5.36	2	1	1
84	30.0	21.0	31.0	27.0	0.764	2.6933	1.37793	0.274652	9.64	5.7	2	1	1
85	33.0	20.0	32.0	40.0	2.695	1.197	0.296252	0.416494	5.14	6.15	2	1	2
86	31.0	32.0	30.0	25.0	3.685	0.3423	0.572816	2.42655	5.67	6.75	1	1	1
87	32.0	36.0	31.0	39.0	1.096	2.67	0.524887	0.576732	8.32	9.9	1	1	2
88	32.0	19.0	31.0	33.0	0.838	2.005	9.81082	0.557816	8.92	4.73	2	1	2
89	33.0	30.0	33.0	44.0	0.275	0.886	0.871416	0.43306	7.29	5.84	2	1	2
90	32.0	39.0	30.0	40.0	0.342	2.59	0.386019	0.187265	7.25	6.0	2	1	1
91	31.0	21.0	33.0	25.0	0.253	0.992	0.363093	1.30153	7.82	4.88	2	1	2
92	31.0	23.0	30.0	33.0	3.019	2.638	0.435309	0.371962	4.04	4.72	2	1	2
93	33.0	38.0	31.0	46.0	1.91	0.304	0.175245	1.43301	4.54	7.79	1	1	2
94	33.0	28.0	30.0	33.0	2.8984	0.945	0.921074	1.56914	6.04	7.24	2	1	1
95	33.0	21.0	31.0	25.0	0.1302	0.8528	4.5882	10.8297	5.07	9.94	2	1	2
96	33.0	35.0	30.0	37.0	0.734	1.425	0.990064	0.539963	6.45	7.18	2	1	2
97	33.0	28.0	31.0	35.0	1.769	0.888	0.19487	0.507602	7.95	9.82	2	1	1
98	33.0	31.0	30.0	32.0	1.714	0.877	0.260027	0.709451	6.94	5.47	1	1	1
99	32.0	33.0	30.0	39.0	0.485	1.608	0.427306	0.947667	4.9	4.71	2	1	2
100	32.0	18.0	30.0	32.0	0.562	1.68	0.644237	0.598096	4.67	9.98	2	1	2
101	32.0	32.0	33.0	38.0	0.8326	1.577	1.60497	0.408715	7.37	9.02	1	1	1
102	34.0	31.0	31.0	46.0	0.805	1.403	0.549147	1.08155	7.03	9.26	2	1	2
103	32.0	20.0	32.0	31.0	0.886	0.613	0.648562	0.604452	8.25	4.51	2	1	2
104	31.0	26.0	30.0	24.0	1.675	4.1	0.311556	0.395296	5.59	9.29	2	1	2
105	31.0	31.0	30.0	36.0	0.56	2.84	20.4849	0.226784	6.12	4.84	1	1	0
106	33.0	42.0	32.0	39.0	1.907	0.7628	0.143527	2.19012	4.5	6.29	2	1	1
107	35.0	23.0	35.0	31.0	1.316	0.941	0.584638	1.26467	9.92	9.07	2	1	2
108	33.0	32.0	32.0	42.0	0.668	0.64	1.45422	0.423843	7.25	5.34	2	1	2
109	33.0	19.0	31.0	40.0	1.119	0.551	0.3384	0.383861	9.19	8.24	2	1	2
110	33.0	33.0	29.0	31.0	0.442	0.99	0.411019	0.962104	6.53	6.36	1	1	1
111	33.0	20.0	30.0	37.0	0.964	2.078	1.17041	0.255353	7.18	5.34	2	1	2
112	30.0	19.0	28.0	25.0	1.684	0.733	0.698274	0.981306	8.98	4.71	2	1	2
113	33.0	34.0	31.0	41.0	0.76	0.625	1.23788	0.505322	6.09	7.47	2	1	2
114	13.0	32.0	61.0	31.0	1.066	0.734	1.26818	3.49463	5.55	6.13	2	2	1
115	33.0	38.0	30.0	42.0	1.154	0.654	0.312626	1.73458	5.53	7.75	2	1	2
116	33.0	20.0	30.0	29.0	1.914	0.808	0.47194	0.678792	4.21	5.39	2	1	1
117	34.0	29.0	33.0	21.0	1.378	2.739	1.05112	0.438645	6.08	7.55	2	1	2
118	31.0	28.0	32.0	40.0	1.577	2.861	0.408715	0.269722	9.02	6.59	2	1	2
119	30.0	27.0	29.0	43.0	1.646	3.214	0.28704	0.402003	6.39	5.87	2	1	2
120	34.0	21.0	32.0	32.0	2.662	2.638	0.33244	0.371962	8.56	4.72	2	1	2
121	32.0	24.0	31.0	38.0	0.17	1.714	0.349784	0.260027	5.84	6.94	2	1	1
122	32.0	27.0	34.0	36.0	2.495	2.6885	0.432739	0.544824	9.45	7.02	2	1	2
123	33.0	34.0	32.0	37.0	0.4707	0.495	25.9018	0.622096	7.69	3.47	1	1	1
124	31.0	21.0	30.0	28.0	0.68	1.74	0.306046	0.322574	6.45	9.01	2	1	1
125	33.0	21.0	31.0	39.0	0.907	2.645	1.4972	0.413413	8.99	8.02	2	1	2
126	33.0	16.0	32.0	30.0	0.468	0.779	0.464547	0.587975	5.95	5.54	2	2	2
127	32.0	16.0	32.0	24.0	1.351	0.559	0.212648	5.05494	7.48	9.77	1	1	1
128	32.0	18.0	31.0	31.0	0.753	0.342	0.393428	0.386019	6.68	7.25	2	2	2
129	31.0	34.0	31.0	32.0	2.242	1.311	0.155733	0.352938	9.23	5.44	1	1	1
130	33.0	26.0	31.0	34.0	3.441	0.68	0.319687	0.306046	5.3	6.45	2	1	2
131	30.0	35.0	30.0	42.0	2.374	1.622	0.286214	0.246392	4.19	8.74	2	1	2
132	33.0	36.0	32.0	41.0	1.383	1.293	0.976221	1.347	8.7	9.76	2	1	2
133	32.0	30.0	31.0	35.0	1.137	0.617	0.309358	1.49235	5.52	7.5	1	1	1
134	33.0	37.0	32.0	34.0	1.227	0.105	0.435651	0.582942	4.23	5.24	2	1	1
135	32.0	26.0	32.0	26.0	2.638	0.446	0.371962	1.54161	4.72	3.2	2	1	1
136	23.0	28.0	28.0	27.0	0.832	1.61	-99.0	0.555603	5.93	4.5	0	1	0
137	31.0	27.0	30.0	41.0	2.638	1.636	0.371962	0.430393	4.72	7.84	2	1	2
138	33.0	21.0	31.0	27.0	1.083	2.632	0.433379	0.232912	4.78	5.3	2	1	2
139	33.0	33.0	31.0	35.0	1.218	1.044	0.194285	1.97767	4.14	4.19	1	1	1
140	33.0	17.0	34.0	34.0	1.539	0.354	0.312744	1.31129	5.93	6.01	2	1	1
141	31.0	23.0	30.0	34.0	0.888	1.522	0.507602	0.441764	9.82	4.89	2	1	2
142	33.0	34.0	33.0	40.0	3.559	0.342	0.420551	0.386019	5.97	7.25	2	1	2
143	31.0	31.0	30.0	32.0	0.562	0.667	0.644237	28.6019	4.67	6.93	1	1	1
144	32.0	31.0	30.0	33.0	2.555	1.231	0.54976	0.650521	6.59	4.73	1	1	1
145	30.0	21.0	32.0	20.0	1.251	1.3589	0.907145	1.12526	9.9	5.51	2	1	2
146	32.0	22.0	32.0	41.0	1.481	0.603	0.391945	0.297697	8.31	6.18	2	2	2
147	34.0	38.0	32.0	42.0	1.111	2.7973	1.5409	0.315936	5.91	8.73	2	1	1
148	32.0	27.0	31.0	34.0	1.292	1.686	1.09501	0.188049	9.23	6.42	1	1	1
149	31.0	28.0	30.0	41.0	1.044	0.535	1.97767	12.2945	4.19	5.46	2	1	3
150	32.0	24.0	31.0	30.0	1.081	1.914	0.278814	0.185298	6.14	5.99	2	1	2
151	30.0	29.0	30.0	45.0	3.436	2.413	0.369932	0.215743	8.92	4.92	3	2	2
152	31.0	32.0	30.0	31.0	0.966	1.349	3.6673	0.491248	8.79	5.46	1	1	1
153	33.0	33.0	32.0	31.0	0.733	0.73	0.981306	0.433907	4.71	5.51	1	1	1
154	33.0	18.0	32.0	40.0	1.732	1.691	0.251124	0.39498	7.11	4.18	3	2	2
155	33.0	20.0	31.0	36.0	2.386	0.705	0.295098	0.365143	3.97	5.28	2	1	2
156	31.0	32.0	30.0	34.0	0.624	1.156	2.36434	0.581422	7.04	7.1	1	1	1
157	33.0	18.0	33.0	24.0	2.056	1.026	0.553321	0.150108	9.82	5.7	2	1	1
158	32.0	8.0	32.0	21.0	0.63	2.465	0.287681	0.477127	8.27	5.61	1	2	1
159	33.0	26.0	30.0	33.0	0.5229	0.735	1.63699	3.4566	8.76	8.7	2	1	2
160	31.0	28.0	30.0	45.0	0.309	0.67	0.539294	2.77979	9.4	7.9	2	1	1
161	33.0	35.0	30.0	41.0	1.252	0.5796	0.409789	3.06598	4.25	9.94	2	1	2
162	31.0	21.0	30.0	31.0	0.964	0.47	3.09331	0.785191	5.55	7.63	2	1	3
163	33.0	18.0	31.0	31.0	0.516	0.13	3.26995	0.952003	6.31	8.19	2	1	2
164	33.0	29.0	31.0	41.0	0.683	0.1244	1.28402	2.37372	9.41	7.85	2	1	2
165	31.0	37.0	30.0	38.0	0.98	0.122	2.18673	5.80123	9.85	5.59	2	1	3
166	32.0	27.0	32.0	39.0	0.526	1.467	0.650898	1.07151	9.09	5.23	2	0	2
167	33.0	30.0	34.0	38.0	2.672	0.611	0.64647	0.802937	7.65	5.95	2	1	1
168	31.0	25.0	31.0	45.0	0.985	0.525	1.29965	0.56043	5.39	8.01	2	1	1
169	32.0	31.0	30.0	33.0	2.742	2.638	0.158852	0.371962	5.58	4.72	1	1	1
170	30.0	17.0	30.0	29.0	0.364	3.023	0.457266	0.622599	4.1	6.67	2	1	3
171	32.0	34.0	31.0	37.0	0.871	0.669	1.03599	4.45301	6.77	4.72	1	1	2
172	33.0	38.0	31.0	38.0	4.02	2.433	0.435917	0.246176	5.72	8.7	2	1	1
173	29.0	39.0	31.0	35.0	1.108	0.4039	0.299211	10.6061	6.79	9.02	1	1	1
174	32.0	38.0	29.0	34.0	2.811	1.132	0.26336	0.315586	5.89	9.93	2	1	1
175	33.0	18.0	33.0	39.0	1.326	2.656	0.211444	0.291881	6.93	7.75	2	2	1
176	32.0	26.0	32.0	35.0	1.247	1.089	0.570107	0.575459	6.01	5.03	2	1	2
177	33.0	32.0	32.0	32.0	0.618	0.761	1.02348	0.803269	5.69	6.15	1	1	1
178	33.0	29.0	32.0	35.0	0.767	2.078	3.86878	0.255353	6.63	5.34	1	1	1
179	31.0	35.0	31.0	47.0	1.085	0.848	0.710978	0.907672	9.23	8.61	2	1	3
180	32.0	29.0	30.0	43.0	0.539	1.927	0.490063	0.201954	4.6	3.87	2	1	2
181	33.0	24.0	33.0	31.0	0.889	0.571	1.19535	0.384428	7.52	5.56	2	1	2
182	32.0	20.0	30.0	29.0	0.555	3.086	0.502968	0.467173	5.08	6.45	2	1	2
183	33.0	19.0	33.0	37.0	2.898	0.569	0.500091	0.948408	6.13	9.8	2	2	2
184	33.0	39.0	32.0	44.0	1.346	1.767	0.707899	1.05209	5.18	9.61	2	1	2
185	33.0	18.0	32.0	32.0	0.972	1.662	0.578946	0.523749	5.32	8.7	3	2	2
186	30.0	31.0	29.0	35.0	1.226	0.661	1.70887	0.270249	9.07	5.03	3	1	1
187	36.0	27.0	30.0	30.0	1.707	0.841	0.268366	1.18528	7.6	6.16	2	1	1
188	31.0	27.0	31.0	30.0	1.299	3.3311	0.345704	0.528781	9.22	8.63	1	1	1
189	32.0	35.0	31.0	40.0	0.864	3.041	0.596549	0.247816	6.3	9.18	2	1	2
190	28.0	31.0	56.0	37.0	0.887	1.1226	0.551116	1.55201	7.54	7.88	2	1	2
191	31.0	25.0	30.0	32.0	0.316	1.252	0.289661	0.432355	6.45	8.3	2	1	1
192	33.0	21.0	30.0	32.0	0.241	0.946	0.446836	0.861556	5.69	7.72	2	1	2
193	33.0	29.0	31.0	37.0	0.324	0.983	1.07825	0.402377	7.81	8.88	2	1	1
194	32.0	23.0	30.0	34.0	0.568	0.6639	0.379571	23.9171	7.18	5.75	2	1	1
195	32.0	27.0	32.0	30.0	3.219	1.736	0.263251	0.136254	4.61	5.4	2	1	1
196	33.0	16.0	32.0	31.0	0.15	1.662	0.504978	0.523749	8.21	8.7	2	2	2
197	32.0	34.0	29.0	39.0	3.177	0.337	0.520951	0.532643	9.08	9.52	3	1	2
198	31.0	18.0	30.0	40.0	2.082	0.979	0.277038	5.43297	4.97	5.75	2	1	1
199	31.0	25.0	29.0	45.0	1.329	0.6215	0.307273	10.2361	9.57	5.19	1	1	1
200	29.0	31.0	29.0	32.0	2.645	0.442	0.413413	0.411019	8.02	6.53	2	1	1
201	30.0	29.0	30.0	39.0	1.045	0.932	1.5511	0.401096	4.55	6.19	2	1	2
202	32.0	21.0	30.0	33.0	0.731	0.216	0.346516	1.4247	7.48	7.06	2	1	2
203	33.0	26.0	29.0	27.0	0.598	0.977	0.743624	4.19349	9.53	6.45	1	1	1
204	37.0	30.0	31.0	26.0	0.85	2.495	4.91713	0.432739	8.77	9.45	1	1	1
205	32.0	30.0	29.0	34.0	0.365	1.027	28.7836	0.711696	6.96	4.91	1	1	1
206	32.0	26.0	30.0	30.0	2.542	1.125	0.624192	1.82411	5.66	5.53	2	1	1
207	35.0	19.0	32.0	33.0	0.5605	1.137	1.63498	0.181209	9.52	4.36	2	1	1
208	34.0	31.0	32.0	26.0	0.103	0.761	0.299268	0.803269	9.05	6.15	1	1	1
209	33.0	35.0	31.0	46.0	4.279	2.663	0.241861	0.142533	3.34	5.07	2	1	1
210	32.0	19.0	30.0	37.0	1.211	1.686	0.319584	0.239859	5.63	4.18	2	2	2
211	32.0	31.0	30.0	39.0	2.015	0.654	0.244696	1.73458	7.12	7.75	2	1	1
212	31.0	29.0	30.0	37.0	1.988	1.619	0.268798	0.515859	6.57	8.96	2	1	2
213	32.0	21.0	29.0	28.0	1.267	0.648	0.389342	0.398744	9.83	6.36	2	1	1
214	32.0	29.0	31.0	28.0	2.6933	2.956	0.274652	0.581629	5.7	6.19	1	1	1
215	33.0	36.0	32.0	41.0	0.595	0.909	0.432268	1.56279	4.59	6.67	2	1	1
216	33.0	31.0	31.0	32.0	2.631	2.402	0.283989	0.338446	6.62	6.97	1	1	1
217	32.0	24.0	32.0	30.0	2.531	0.622	0.231896	0.389431	6.84	5.82	2	1	2
218	32.0	43.0	33.0	37.0	0.907	0.734	0.249515	0.990064	4.45	6.45	2	1	1
219	33.0	29.0	32.0	33.0	2.16	2.775	0.471124	0.369747	4.55	8.59	1	1	2
220	33.0	40.0	31.0	34.0	2.193	3.261	0.0966076	0.31546	3.95	7.41	2	1	1
221	33.0	35.0	30.0	36.0	1.845	0.882	0.156969	1.84277	7.21	8.05	1	1	1
222	33.0	27.0	34.0	36.0	2.669	1.09	0.134401	4.90252	5.13	6.09	1	1	1
223	32.0	23.0	29.0	35.0	2.6885	0.532	0.544824	17.8898	7.02	6.68	2	1	1
224	32.0	22.0	31.0	30.0	1.197	0.848	0.998788	0.907672	6.78	8.61	2	1	2
225	30.0	19.0	31.0	40.0	0.86	1.173	1.29679	1.10289	6.95	9.87	2	1	2
226	30.0	32.0	29.0	34.0	0.157	0.4693	0.473019	1.29016	9.67	6.77	1	1	1
227	32.0	23.0	30.0	34.0	0.762	2.402	7.40304	0.338446	5.8	6.97	2	1	3
228	31.0	41.0	29.0	43.0	0.1495	1.472	2.4041	0.430042	9.58	7.05	2	1	2
229	32.0	27.0	32.0	31.0	0.756	0.718	1.63416	1.12747	9.74	6.4	2	1	1
230	31.0	22.0	29.0	26.0	1.826	0.668	0.195611	1.45422	5.71	7.25	2	1	1
231	29.0	18.0	30.0	24.0	3.591	1.207	0.309352	0.505145	9.39	5.89	2	1	2
232	32.0	32.0	30.0	41.0	0.237	1.734	0.482635	0.382665	8.5	7.48	2	1	2
233	33.0	2.0	32.0	46.0	0.986	2.283	0.799022	0.295431	6.04	4.42	2	1	1
234	34.0	24.0	31.0	33.0	0.737	1.1	0.607591	2.8394	7.42	6.65	2	1	1
235	30.0	27.0	30.0	27.0	1.363	1.929	0.569845	0.258994	3.81	3.86	2	1	1
236	34.0	32.0	31.0	22.0	1.617	0.782	0.241064	0.176987	7.14	6.58	1	1	2
237	31.0	35.0	31.0	42.0	1.197	1.63	0.998788	0.271565	6.78	5.31	2	1	2
238	31.0	21.0	30.0	40.0	2.47	0.62	0.126437	0.491457	4.72	4.83	2	1	1
239	33.0	28.0	31.0	28.0	0.7602	0.948	1.06393	0.408908	6.9	8.45	1	1	1
240	33.0	27.0	32.0	26.0	2.012	1.921	0.359587	0.6799	6.89	9.77	2	1	2
241	33.0	23.0	33.0	31.0	2.332	0.762	0.264982	2.04521	4.73	8.1	2	1	1
242	33.0	26.0	32.0	33.0	1.297	0.141	0.640299	1.79652	4.8	4.43	2	1	1
243	32.0	28.0	31.0	33.0	2.009	0.624	0.233649	0.451657	6.45	5.46	1	1	1
244	32.0	21.0	31.0	44.0	2.551	0.6837	0.42218	1.85216	5.46	4.88	2	1	3
245	34.0	28.0	31.0	32.0	1.1597	0.4039	1.9229	10.6061	9.18	9.02	1	1	1
246	33.0	43.0	30.0	46.0	1.539	0.571	0.312744	1.19724	5.93	8.44	2	1	1
247	32.0	31.0	29.0	33.0	2.229	1.368	0.358485	0.775155	6.11	6.45	1	1	1
248	33.0	42.0	30.0	35.0	1.15	2.041	0.252653	0.171519	5.41	5.59	2	1	1
249	33.0	35.0	31.0	45.0	0.875	2.3514	0.320391	0.584615	5.36	7.21	2	1	2
250	31.0	22.0	30.0	38.0	3.412	0.303	0.260185	0.61321	5.42	7.97	2	1	2
251	33.0	32.0	31.0	36.0	1.927	1.187	0.201954	0.446038	3.87	7.69	2	1	1
252	33.0	37.0	31.0	31.0	0.95	1.468	0.667837	1.08908	4.77	6.07	2	1	1
253	32.0	18.0	29.0	31.0	2.1872	0.438	0.606983	0.846026	6.77	7.76	2	2	2
254	32.0	22.0	29.0	39.0	1.063	1.017	0.531288	0.652975	7.34	4.94	2	1	2
255	31.0	16.0	30.0	26.0	2.838	3.048	0.42021	0.854445	5.57	7.78	2	2	2
256	33.0	34.0	30.0	36.0	1.042	0.7308	0.287228	0.614782	8.38	4.4	2	1	2
257	32.0	29.0	33.0	35.0	0.5248	0.2454	1.36449	111.864	4.74	7.94	1	1	1
258	33.0	33.0	32.0	33.0	0.664	1.204	37.2905	0.571864	7.92	4.41	1	1	1
259	33.0	34.0	32.0	40.0	0.762	0.962	2.04521	0.986293	8.1	8.46	2	1	1
260	33.0	25.0	33.0	39.0	1.722	1.74	0.325832	0.212446	8.03	4.97	2	1	2
261	30.0	35.0	31.0	37.0	2.753	2.8094	0.246441	0.557333	6.93	6.36	2	1	2
262	33.0	22.0	33.0	24.0	1.088	0.304	0.584259	1.43301	9.51	7.79	1	1	3
263	32.0	27.0	31.0	35.0	1.694	3.812	0.247117	0.403824	8.21	6.11	2	1	2
264	30.0	30.0	30.0	38.0	1.384	2.697	0.254934	0.267625	4.22	8.15	2	1	2
265	34.0	19.0	28.0	26.0	0.563	1.594	0.574429	0.560846	9.91	5.3	2	2	2
266	32.0	20.0	32.0	24.0	3.282	1.263	0.251278	0.17983	9.19	5.39	2	1	2
267	33.0	33.0	31.0	30.0	0.738	1.015	0.397638	0.625095	5.54	5.22	1	1	1
268	32.0	30.0	32.0	30.0	2.579	1.101	0.248112	1.19519	5.26	9.01	1	1	1
269	32.0	34.0	30.0	49.0	3.028	2.528	0.512396	0.182335	6.1	4.26	2	2	2
270	32.0	35.0	30.0	36.0	0.216	2.732	2.7572	0.530112	3.23	6.23	2	1	1
271	32.0	27.0	30.0	42.0	0.61	0.965	0.301981	0.792635	8.58	5.19	2	1	2
272	30.0	25.0	28.0	22.0	1.914	0.761	0.215862	0.803269	8.2	6.15	2	1	1
273	31.0	38.0	30.0	40.0	3.34	0.869	0.240346	0.305288	4.88	6.99	2	1	2
274	32.0	27.0	29.0	35.0	1.208	1.218	0.249796	0.194285	4.48	4.14	2	1	2
275	31.0	30.0	29.0	44.0	0.6	0.5337	0.588665	7.29777	6.03	5.48	2	1	1
276	34.0	24.0	32.0	21.0	1.326	1.72	0.211444	0.616157	6.93	6.56	2	1	2
277	31.0	23.0	31.0	33.0	0.745	1.137	1.06213	0.181209	6.78	4.36	2	1	1
278	30.0	25.0	31.0	33.0	2.494	2.758	0.379856	0.284104	9.38	8.07	2	1	2
