35	30.0	17.0	30.0	32.0	1.505	0.577	0.319985	5.31986	5.66	9.23	[[30, 17], [30, 32]]	[[5], [10]]	[[17], [32]]
36	33.0	32.0	31.0	32.0	1.328	0.7	1.86509	1.74387	5.83	7.12	[[33], [31]]	[[10], [10]]	[[33], [31]]
37	33.0	23.0	31.0	27.0	1.393	1.009	1.06871	1.01234	7.39	5.44	[[23, 33], [27, 31]]	[[7], [9]]	[[23, 33], [27, 31]]
38	33.0	32.0	31.0	44.0	1.175	0.459	1.22972	1.70088	5.11	8.98	[[33, 32], [31, 44]]	[[11], [10]]	[[33, 32], [31, 44]]
39	32.0	24.0	32.0	26.0	1.263	0.883	0.496173	1.5466	7.85	7.63	[[24, 32], [26, 32]]	[[8], [8]]	[[24, 32], [26, 32]]
40	31.0	35.0	29.0	41.0	0.617	1.023	0.601675	0.946861	6.21	5.18	[[31, 35], [29, 41]]	[[11], [13]]	[[31, 35], [29, 41]]
41	32.0	19.0	30.0	41.0	1.608	0.604	0.343905	6.63124	5.55	5.17	[[32, 19], [30, 41]]	[[6], [13]]	[[19], [41]]
42	31.0	20.0	30.0	43.0	0.8479	1.222	2.28156	1.84259	5.74	5.15	[[31, 20], [30, 43]]	[[10, 6], [10, 14]]	[[31, 20], [30, 43]]
43	30.0	25.0	30.0	32.0	1.505	0.5623	0.319985	6.41507	5.66	5.43	[[25], [32]]	[[8], [10]]	[[25], [32]]
44	32.0	27.0	29.0	26.0	0.6803	2.245	3.85813	0.682495	5.48	5.06	[[27, 32], [26, 29]]	[[10], [9]]	[[32], [29]]
45	35.0	33.0	30.0	37.0	2.8645	1.182	0.48701	1.09956	6.99	8.17	[[35, 33], [30, 37]]	[[11], [12]]	[[35, 35, 33], [30, 30, 37]]
46	34.0	26.0	29.0	37.0	1.61	1.27	0.747657	0.375454	8.26	5.64	[[34, 26], [29, 37]]	[[8], [12]]	[[34, 26], [29, 37]]
47	31.0	44.0	30.0	31.0	0.298	1.037	3.84639	4.54489	6.37	3.91	[[31, 44], [30, 31]]	[[14], [10]]	[[31, 44], [30, 31]]
48	33.0	33.0	33.0	45.0	0.736	1.609	3.96415	0.77102	4.49	6.66	[[33, 33], [33, 45]]	[[11], [11]]	[[33], [33]]
49	30.0	27.0	30.0	30.0	2.0249	1.037	0.635626	2.14194	5.47	5.8	[[30], [30]]	[[9], [10]]	[[30], [30]]
50	32.0	22.0	33.0	36.0	1.135	1.9092	0.636323	0.537819	5.03	8.58	[[32, 22], [33, 36]]	[[7], [12]]	[[32, 22], [33, 36]]
51	32.0	19.0	31.0	43.0	1.681	1.058	0.183553	0.479573	6.25	7.12	[[19], [43]]	[[6], [14]]	[[32, 19], [31, 43]]
52	32.0	29.0	31.0	33.0	1.594	1.188	0.338029	0.584737	7.82	7.94	[[29, 29], [33, 33]]	[[9], [11]]	[[29], [33]]
53	33.0	35.0	31.0	43.0	0.536	0.3321	2.15624	1.85003	8.07	5.52	[[33, 35], [31, 43]]	[[11], [10]]	[[33, 35], [31, 43]]
54	32.0	15.0	30.0	38.0	1.252	1.024	1.14864	0.785827	8.31	5.71	[[32, 15], [30, 38]]	[[5], [12]]	[[32, 15], [30, 38]]
55	34.0	38.0	30.0	44.0	1.02	0.298	2.58745	3.84639	7.53	6.37	[[34, 38], [30, 44]]	[[12], [14]]	[[34, 38], [30, 44]]
56	33.0	32.0	29.0	36.0	0.911	0.124	0.42619	2.3119	6.57	3.52	[[33, 32], [29, 36]]	[[10], [12]]	[[32], [36]]
57	31.0	24.0	31.0	36.0	1.224	1.461	0.568826	0.44524	8.52	7.74	[[31, 24], [31, 36]]	[[8], [12]]	[[31, 24], [31, 36]]
58	33.0	41.0	31.0	41.0	0.741	0.738	0.931715	2.68714	8.15	5.87	[[33, 41], [31, 41]]	[[13], [13]]	[[33, 41], [31, 41]]
59	31.0	24.0	29.0	36.0	1.039	1.039	2.50535	2.95084	9.27	5.76	[[31, 24], [29, 36]]	[[8], [12]]	[[31, 24], [29, 36]]
60	32.0	21.0	31.0	30.0	0.907	0.306	0.468147	1.17781	6.3	3.55	[[21, 32], [30, 31]]	[[7], [10]]	[[21], [30]]
61	31.0	26.0	29.0	29.0	0.416	0.981	27.791	0.725237	9.83	4.93	[[31], [29]]	[[10], [9]]	[[31], [29]]
62	30.0	40.0	31.0	40.0	2.5763	0.567	0.421124	0.90921	3.89	6.22	[[30, 40], [31, 40]]	[[13], [13]]	[[30, 40], [31, 40]]
63	34.0	25.0	31.0	25.0	2.0249	0.705	0.635626	1.20301	5.47	7.73	[[25, 34], [25, 31]]	[[8], [8]]	[[25, 34], [25, 31]]
64	32.0	28.0	31.0	34.0	0.5245	1.032	10.0813	1.21397	8.18	6.77	[[32], [31]]	[[10], [10]]	[[32], [31]]
65	29.0	41.0	26.0	42.0	2.037	0.477	0.332606	0.619372	8.19	7.99	[[29], [26]]	[[9, 13], [8, 14]]	[[29, 41, 41], [26, 42, 42]]
66	33.0	18.0	32.0	42.0	0.145	0.355	116.428	1.10859	9.25	3.9	[[33, 18], [32, 42]]	[[11], [10]]	[[33], [32]]
67	34.0	31.0	32.0	33.0	0.444	0.735	4.29577	8.72284	8.83	5.36	[[31], [33]]	[[10], [11]]	[[31], [33]]
68	31.0	38.0	31.0	42.0	0.513	1.574	0.992362	1.01856	7.42	6.28	[[31, 38], [31, 42]]	[[12], [14]]	[[31, 38], [31, 42]]
69	32.0	30.0	30.0	43.0	0.622	0.2613	16.1072	1.67497	6.16	6.39	[[32, 30], [30, 43]]	[[10], [10]]	[[32, 30], [30, 43]]
70	33.0	34.0	30.0	40.0	0.738	0.346	2.68714	1.84528	5.87	5.67	[[33, 34], [30, 40]]	[[11], [10]]	[[33], [30]]
71	32.0	22.0	32.0	32.0	0.542	0.756	2.52153	0.674652	7.42	3.17	[[22, 32], [32, 32]]	[[10], [10]]	[[22, 32], [32, 32]]
72	32.0	30.0	28.0	32.0	0.532	1.311	1.13706	2.22005	8.39	7.65	[[30], [32]]	[[10], [10]]	[[30], [32]]
73	33.0	28.0	31.0	21.0	0.742	0.419	5.58977	1.24277	5.29	3.22	[[28, 33], [21, 31]]	[[11], [10]]	[[28, 33], [21, 31]]
74	33.0	23.0	33.0	31.0	0.63	1.144	1.36862	0.240687	5.65	8.17	[[33], [33]]	[[11], [11]]	[[33], [33]]
75	33.0	17.0	28.0	28.0	0.122	0.28	0.698286	1.43404	5.99	7.06	[[17, 33], [28, 28]]	[[5], [9]]	[[17, 33], [28, 28]]
76	32.0	31.0	30.0	37.0	0.5792	0.499	3.64503	3.44533	8.19	6.98	[[32, 31], [30, 37]]	[[10], [10]]	[[32, 31], [30, 37]]
77	32.0	32.0	30.0	38.0	0.735	0.967	9.58308	1.61927	4.69	6.68	[[32, 32], [30, 38]]	[[10], [10]]	[[32], [30]]
78	32.0	29.0	29.0	33.0	1.296	0.147	0.40844	174.617	8.88	7.24	[[29], [33]]	[[9], [11]]	[[29], [33]]
79	33.0	40.0	33.0	39.0	0.405	0.684	50.4659	3.30342	3.32	5.04	[[33, 40], [33, 39]]	[[11], [11]]	[[33], [33]]
80	32.0	34.0	30.0	40.0	0.538	0.734	1.22867	4.01281	7.17	6.83	[[32, 34], [30, 40]]	[[11], [13]]	[[32, 34], [30, 40]]
81	33.0	29.0	31.0	41.0	1.631	1.012	0.855709	1.11201	9.23	9.08	[[33, 29], [31, 41]]	[[9], [13]]	[[33, 29], [31, 41]]
82	33.0	35.0	31.0	34.0	1.365	2.34	0.96867	0.632304	4.94	4.11	[[33, 35], [31, 34]]	[[11], [10]]	[[35], [34]]
83	33.0	27.0	33.0	35.0	1.851	1.473	0.366686	0.431899	5.43	6.04	[[33, 27], [33, 35]]	[[9], [11]]	[[33, 27], [33, 35]]
84	33.0	29.0	31.0	37.0	1.87	0.907	0.322085	1.28898	5.6	5.75	[[33, 29], [31, 37]]	[[9], [12]]	[[29], [37]]
85	33.0	20.0	32.0	30.0	0.701	0.814	1.00573	1.46218	5.45	9.14	[[20, 33], [30, 32]]	[[11], [10]]	[[20, 33], [30, 32]]
86	33.0	18.0	31.0	27.0	0.501	0.451	1.16825	1.60955	5.99	8.72	[[18, 33], [27, 31]]	[[6, 11], [9, 10]]	[[18, 18, 33], [27, 27, 31]]
87	32.0	30.0	30.0	31.0	1.7245	0.661	0.605675	0.893474	7.39	7.12	[[32], [30]]	[[10], [10]]	[[30], [31]]
88	29.0	29.0	31.0	34.0	0.955	1.058	9.37573	0.479573	7.09	7.12	[[29], [31]]	[[9], [10]]	[[29], [31]]
89	33.0	26.0	32.0	41.0	2.211	0.705	0.608383	1.20301	6.95	7.73	[[33, 26], [32, 41]]	[[8], [13]]	[[33, 26], [32, 41]]
90	31.0	31.0	30.0	28.0	1.317	0.877	1.50355	0.836983	6.49	6.43	[[31], [30]]	[[10], [10]]	[[31], [30]]
91	31.0	20.0	29.0	39.0	0.778	1.1097	0.70956	1.25229	5.38	9.6	[[31, 20], [29, 39]]	[[6], [13]]	[[31, 20], [29, 39]]
92	33.0	29.0	30.0	42.0	3.463	1.955	1.15288	0.293433	5.91	6.91	[[33, 29], [30, 42]]	[[11], [10]]	[[33], [30]]
93	32.0	30.0	30.0	38.0	0.987	0.548	0.811941	2.22923	4.56	7.91	[[32, 30], [30, 38]]	[[10], [12]]	[[32, 30], [30, 38]]
94	30.0	30.0	32.0	33.0	0.6646	2.1375	2.1642	0.645504	9.57	7.32	[[30], [32]]	[[10], [11]]	[[30], [33]]
95	31.0	31.0	32.0	33.0	1.061	0.684	1.2354	3.30342	8.83	5.04	[[31], [33]]	[[10], [11]]	[[31], [33]]
96	33.0	28.0	30.0	44.0	0.551	0.39	2.4002	0.934812	6.92	3.15	[[33, 28], [30, 44]]	[[11, 9], [10, 14]]	[[33, 28], [30, 44]]
97	34.0	17.0	34.0	25.0	1.053	3.462	1.71723	1.22906	9.65	4.44	[[17, 34], [25, 34]]	[[5], [8]]	[[17], [25]]
98	33.0	29.0	30.0	39.0	1.168	1.092	0.430631	0.491988	5.78	5.22	[[33, 29], [30, 39]]	[[9], [13]]	[[33, 29], [30, 39]]
99	32.0	22.0	31.0	42.0	0.6536	1.089	3.70973	0.616545	7.49	4.8	[[32, 22], [31, 42]]	[[10], [10]]	[[32], [31]]
