32.0	42.0	31.0	36.0	1.319	0.665	0.609783	5.79587	6.28	6.36	[[31, 36], [32, 42]]	[[12], [13]]	[[37], [43]]
33.0	20.0	32.0	29.0	0.644	1.9092	8.24672	0.537819	9.16	8.58	[[28, 29, 32], [16, 20, 33]]	[[11], [10]]	[[31, 33], [22, 34]]
32.0	25.0	30.0	33.0	2.438	0.974	0.36964	2.3008	4.72	5.42	[[30, 33], [32, 25]]	[[11], [8]]	[[30, 33], [32, 25]]
33.0	22.0	31.0	31.0	2.4481	0.2859	0.435023	2.85404	4.95	5.91	[[30, 30], [22, 33]]	[[10], [7]]	[[31], [22]]
32.0	24.0	30.0	46.0	1.175	1.216	1.22972	13.8338	5.11	3.64	[[30, 46], [31, 23]]	[[15], [7]]	[[46], [24]]
33.0	29.0	32.0	43.0	0.897	2.171	1.29642	0.504995	6.34	4.35	[[32, 42], [33, 29]]	[[11], [10]]	[[33, 43], [33, 29]]
33.0	31.0	30.0	24.0	0.666	1.039	0.563892	2.50535	6.73	9.27	[[10, 24], [53, 31]]	[[3, 8], [16, 9]]	[[25], [31]]
32.0	17.0	30.0	34.0	1.4151	0.286	0.448087	17.1325	6.44	6.17	[[33], [17]]	[[11], [5]]	[[34], [17]]
30.0	39.0	30.0	44.0	0.742	0.33	5.58977	0.940852	5.29	7.08	[[30, 44], [30, 39]]	[[10], [9]]	[[31], [30]]
33.0	39.0	33.0	43.0	1.263	0.485	0.318942	0.654283	4.35	3.04	[[32, 43], [32, 38]]	[[14], [12]]	[[42], [39]]
31.0	32.0	29.0	32.0	1.324	2.32	2.73255	1.64963	8.63	5.97	[[31, 41], [31, 42]]	[[10], [10]]	[[32], [31]]
31.0	23.0	30.0	36.0	0.497	2.3129	41.4598	0.726716	5.93	7.06	[[30, 35], [30, 23]]	[[10], [9]]	[[30], [31]]
32.0	35.0	30.0	31.0	0.501	1.139	0.879211	0.968082	9.06	7.04	[[30, 44], [34, 54]]	[[10], [11]]	[[31], [34]]
33.0	28.0	30.0	32.0	0.469	0.72	0.975909	2.12995	7.98	5.84	[[18, 23, 31, 62], [60, 56, 28, 8]]	[[6, 10, 18], [18, 9, 3]]	[[32], [29]]
33.0	26.0	30.0	34.0	2.525	0.158	2.17064	2.31267	7.89	9.12	[[16, 30, 33], [11, 32, 25]]	[[10], [9]]	[[31, 33], [33, 25]]
33.0	30.0	30.0	44.0	0.416	0.733	27.791	10.0936	9.83	5.71	[[30, 36, 44], [33, 55, 30]]	[[10], [10]]	[[30, 44], [32, 30]]
32.0	16.0	30.0	36.0	1.032	1.379	1.33282	1.32458	4.03	6.67	[[29, 36], [32, 16]]	[[10, 12], [10, 5]]	[[30, 37], [32, 17]]
33.0	18.0	32.0	39.0	0.605	0.585	0.723678	0.749118	4.35	3.21	[[32, 38], [33, 18]]	[[11, 13], [10, 6]]	[[32], [33]]
31.0	25.0	30.0	23.0	1.755	2.808	0.50196	0.296649	9.63	6.47	[[23, 29], [25, 29]]	[[9], [9]]	[[24, 27, 43], [26, 28, 34]]
33.0	32.0	31.0	31.0	1.173	1.045	0.307741	3.97353	5.53	6.68	[[31], [32]]	[[10], [10]]	[[31], [32]]
31.0	44.0	29.0	39.0	0.39	0.4789	0.934812	0.998091	3.15	7.17	[[29, 39], [31, 43]]	[[10, 13], [10, 13]]	[[29], [32]]
33.0	24.0	28.0	25.0	2.8645	1.023	0.48701	1.5099	6.99	8.42	[[9, 13, 25, 28], [31, 35, 23, 33]]	[[9], [8]]	[[7, 11, 25, 30], [32, 34, 24, 32]]
32.0	26.0	33.0	20.0	0.587	0.6705	1.45014	1.97629	5.95	8.35	[[20, 33], [26, 32]]	[[7], [8]]	[[20, 34], [25, 33]]
33.0	29.0	33.0	32.0	0.703	2.417	0.967614	0.393999	9.91	6.75	[[32], [29]]	[[11], [10]]	[[32], [31]]
